abbreviati,country_co,country_na,mean,wld_rgn,month
Camer.,CM,Cameroon,4.985182591253838e-05,Africa,2022-05
Equa. Gui.,EK,Equatorial Guinea,4.920188997655689e-05,Africa,2022-05
S. To. & Prin.,TP,Sao Tome & Principe,5.079816261971592e-05,Africa,2022-05
,GB,Gabon,5.4065927757035555e-05,Africa,2022-05
Rep. of the Congo,CF,Rep of the Congo,5.769857979895694e-05,Africa,2022-05
Cen. Afr. Rep.,CT,Central African Rep,4.7108654537924807e-05,Africa,2022-05
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,5.982862418811782e-05,Africa,2022-05
,CD,Chad,5.4667429403557766e-05,Africa,2022-06
Mal.,MI,Malawi,4.755691748090171e-05,Africa,2022-06
Zam.,ZA,Zambia,5.3739259404312506e-05,Africa,2022-06
Zimb.,ZI,Zimbabwe,4.7956293889250216e-05,Africa,2022-06
Bots.,BC,Botswana,5.0631255542731476e-05,Africa,2022-06
Nam.,WA,Namibia,4.714014114451092e-05,Africa,2022-06
Ang.,AO,Angola,6.90341189780527e-05,Africa,2022-06
Buru.,BY,Burundi,5.275454077063399e-05,Africa,2022-06
Rw.,RW,Rwanda,5.18743052409406e-05,Africa,2022-06
S. Afr.,SF,South Africa,6.435400640599297e-05,Africa,2022-06
Leso.,LT,Lesotho,4.908389802000082e-05,Africa,2022-06
Swaz.,WZ,Swaziland,0.00012735317576791723,Africa,2022-06
May.,MF,Mayotte,4.676458584975478e-05,Africa,2022-06
,NG,Niger,5.557642994098085e-05,Africa,2022-06
,SU,Sudan,5.48768598811275e-05,Africa,2022-06
,LY,Libya,6.150101752149201e-05,Africa,2022-06
,UU,Koualou Area,5.406703539504865e-05,Africa,2022-06
Tun.,TS,Tunisia,7.089710336232747e-05,Africa,2022-06
,EG,Egypt,6.775902839308722e-05,Africa,2022-06
,EG,Bir Tawil,5.643111242444564e-05,Africa,2022-06
,SU,Halaib Triangle,5.519138073457771e-05,Africa,2022-06
Erit.,ER,Eritrea,5.277057215885113e-05,Africa,2022-06
Eth.,ET,Ethiopia,4.53055840256732e-05,Africa,2022-06
Dji.,DJ,Djibouti,4.972857344931775e-05,Africa,2022-06
Som.,SO,Somalia,4.337478728718672e-05,Africa,2022-06
S. Sudan,OD,South Sudan,4.537293022335491e-05,Africa,2022-06
,UU,Abyei Area,5.146891389151284e-05,Africa,2022-06
,KE,Kenya,4.531601697974e-05,Africa,2022-06
Ug.,UG,Uganda,4.547196248723945e-05,Africa,2022-06
Tanz.,TZ,Tanzania,5.1241071430406274e-05,Africa,2022-06
Moz.,MZ,Mozambique,4.574913601039772e-05,Africa,2022-06
Como.,CN,Comoros,4.6557931129199137e-05,Africa,2022-06
Madag.,MA,Madagascar,4.797220587253745e-05,Africa,2022-06
C. Ver.,CV,Cabo Verde,4.652957681052194e-05,Africa,2022-06
W. Sah.,WI,Western Sahara,5.44115492485559e-05,Africa,2022-06
Maur.,MR,Mauritania,5.246152407797675e-05,Africa,2022-06
Mor.,MO,Morocco,6.559268498522413e-05,Africa,2022-06
Sp.,SP,Spain (Canary Is),6.33552994285664e-05,Africa,2022-06
Port.,PO,Portugal (Madeira Is),6.63972228501232e-05,Africa,2022-06
Sp.,SP,Spain (Africa),8.794712026900918e-05,Africa,2022-06
Alg.,AG,Algeria,6.014856994411971e-05,Africa,2022-06
,ML,Mali,5.446193866344776e-05,Africa,2022-06
Burk.,UV,Burkina Faso,5.5287378570268234e-05,Africa,2022-06
,TO,Togo,5.150051645008614e-05,Africa,2022-06
,GH,Ghana,4.994115600913533e-05,Africa,2022-06
C. d Iv.,IV,Cote d'Ivoire,4.804498880560756e-05,Africa,2022-06
Gui.,GV,Guinea,4.998925949636657e-05,Africa,2022-06
Sen.,SG,Senegal,5.613160446082992e-05,Africa,2022-06
Gam.,GA,"Gambia, The",5.50479473333961e-05,Africa,2022-06
Gui.-Bis.,PU,Guinea-Bissau,5.212751636287613e-05,Africa,2022-06
S. Leo.,SL,Sierra Leone,4.858299456549357e-05,Africa,2022-06
Liber.,LI,Liberia,4.631045600281269e-05,Africa,2022-06
,BN,Benin,5.3091986469586224e-05,Africa,2022-06
Nig.,NI,Nigeria,5.767865638949752e-05,Africa,2022-06
Camer.,CM,Cameroon,4.885666635240971e-05,Africa,2022-06
Equa. Gui.,EK,Equatorial Guinea,5.4262874538332156e-05,Africa,2022-06
S. To. & Prin.,TP,Sao Tome & Principe,5.606001483825504e-05,Africa,2022-06
,GB,Gabon,6.633718686921845e-05,Africa,2022-06
Rep. of the Congo,CF,Rep of the Congo,7.186110617453261e-05,Africa,2022-06
Cen. Afr. Rep.,CT,Central African Rep,4.5464820486132897e-05,Africa,2022-06
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,7.086128942349302e-05,Africa,2022-06
,CD,Chad,5.381094627530246e-05,Africa,2022-07
Mal.,MI,Malawi,5.2119802441253446e-05,Africa,2022-07
Zam.,ZA,Zambia,6.410221350610124e-05,Africa,2022-07
Zimb.,ZI,Zimbabwe,5.3370246552635315e-05,Africa,2022-07
Bots.,BC,Botswana,5.389428830953841e-05,Africa,2022-07
Nam.,WA,Namibia,5.358849715378275e-05,Africa,2022-07
Ang.,AO,Angola,8.207262160074219e-05,Africa,2022-07
Buru.,BY,Burundi,5.7869195787714205e-05,Africa,2022-07
Rw.,RW,Rwanda,5.635303213108959e-05,Africa,2022-07
S. Afr.,SF,South Africa,6.744418105024443e-05,Africa,2022-07
Leso.,LT,Lesotho,5.7565224693855544e-05,Africa,2022-07
Swaz.,WZ,Swaziland,0.00012893708804996635,Africa,2022-07
May.,MF,Mayotte,4.8401462505246185e-05,Africa,2022-07
,NG,Niger,5.661673756701172e-05,Africa,2022-07
,SU,Sudan,5.340308045108409e-05,Africa,2022-07
,LY,Libya,6.382363123461253e-05,Africa,2022-07
,UU,Koualou Area,5.0602112301625215e-05,Africa,2022-07
Tun.,TS,Tunisia,7.392704122747145e-05,Africa,2022-07
,EG,Egypt,6.970004069630697e-05,Africa,2022-07
,EG,Bir Tawil,5.7455858122092845e-05,Africa,2022-07
,SU,Halaib Triangle,5.755232171763124e-05,Africa,2022-07
Erit.,ER,Eritrea,5.171912077333629e-05,Africa,2022-07
Eth.,ET,Ethiopia,4.418238757037169e-05,Africa,2022-07
Dji.,DJ,Djibouti,5.003649655159038e-05,Africa,2022-07
Som.,SO,Somalia,4.268985082179003e-05,Africa,2022-07
S. Sudan,OD,South Sudan,4.413817934587474e-05,Africa,2022-07
,UU,Abyei Area,4.673045504874698e-05,Africa,2022-07
,KE,Kenya,4.5095647465422186e-05,Africa,2022-07
Ug.,UG,Uganda,4.7538591812478714e-05,Africa,2022-07
Tanz.,TZ,Tanzania,5.6056923938925205e-05,Africa,2022-07
Moz.,MZ,Mozambique,5.2124473914142146e-05,Africa,2022-07
Como.,CN,Comoros,4.7719044691473234e-05,Africa,2022-07
Madag.,MA,Madagascar,5.11925968090187e-05,Africa,2022-07
C. Ver.,CV,Cabo Verde,4.8276089527641265e-05,Africa,2022-07
W. Sah.,WI,Western Sahara,5.6868923076674476e-05,Africa,2022-07
Maur.,MR,Mauritania,5.5036490537560746e-05,Africa,2022-07
Mor.,MO,Morocco,6.794768755536748e-05,Africa,2022-07
Sp.,SP,Spain (Canary Is),6.385200666778586e-05,Africa,2022-07
Port.,PO,Portugal (Madeira Is),6.762043228854469e-05,Africa,2022-07
Sp.,SP,Spain (Africa),8.765897114675639e-05,Africa,2022-07
Alg.,AG,Algeria,6.385245671555849e-05,Africa,2022-07
,ML,Mali,5.570483231671912e-05,Africa,2022-07
Burk.,UV,Burkina Faso,5.2490398274419365e-05,Africa,2022-07
,TO,Togo,4.758555173943354e-05,Africa,2022-07
,GH,Ghana,4.6593090817532123e-05,Africa,2022-07
C. d Iv.,IV,Cote d'Ivoire,4.5228252034713955e-05,Africa,2022-07
Gui.,GV,Guinea,4.679354923106782e-05,Africa,2022-07
Sen.,SG,Senegal,5.408974447789586e-05,Africa,2022-07
Gam.,GA,"Gambia, The",5.180291130710494e-05,Africa,2022-07
Gui.-Bis.,PU,Guinea-Bissau,4.70368266740652e-05,Africa,2022-07
S. Leo.,SL,Sierra Leone,4.507015524990146e-05,Africa,2022-07
Liber.,LI,Liberia,4.368355132543588e-05,Africa,2022-07
,BN,Benin,4.9109173553737e-05,Africa,2022-07
Nig.,NI,Nigeria,5.2699013375702616e-05,Africa,2022-07
Camer.,CM,Cameroon,4.718364767305552e-05,Africa,2022-07
Equa. Gui.,EK,Equatorial Guinea,5.270420391917903e-05,Africa,2022-07
S. To. & Prin.,TP,Sao Tome & Principe,5.3534717341138305e-05,Africa,2022-07
,GB,Gabon,5.9303367566395375e-05,Africa,2022-07
Rep. of the Congo,CF,Rep of the Congo,6.761615400184186e-05,Africa,2022-07
Cen. Afr. Rep.,CT,Central African Rep,4.417272465056055e-05,Africa,2022-07
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,7.358751998872287e-05,Africa,2022-07
,CD,Chad,5.256013324921972e-05,Africa,2022-08
Mal.,MI,Malawi,6.28423799905387e-05,Africa,2022-08
Zam.,ZA,Zambia,8.721823295486874e-05,Africa,2022-08
Zimb.,ZI,Zimbabwe,6.625886675178669e-05,Africa,2022-08
Bots.,BC,Botswana,6.414708081625902e-05,Africa,2022-08
Nam.,WA,Namibia,5.868466561873339e-05,Africa,2022-08
Ang.,AO,Angola,9.13327034948138e-05,Africa,2022-08
Buru.,BY,Burundi,5.40284962340611e-05,Africa,2022-08
Rw.,RW,Rwanda,4.977147032963027e-05,Africa,2022-08
S. Afr.,SF,South Africa,6.808903996988288e-05,Africa,2022-08
Leso.,LT,Lesotho,5.958962380323099e-05,Africa,2022-08
Swaz.,WZ,Swaziland,0.00012713230074995292,Africa,2022-08
May.,MF,Mayotte,5.1995569342656556e-05,Africa,2022-08
,NG,Niger,5.565066322005543e-05,Africa,2022-08
,SU,Sudan,5.435743819174188e-05,Africa,2022-08
,LY,Libya,6.193253789981306e-05,Africa,2022-08
,UU,Koualou Area,4.8830708783500396e-05,Africa,2022-08
Tun.,TS,Tunisia,7.113373972086308e-05,Africa,2022-08
,EG,Egypt,6.621859885992599e-05,Africa,2022-08
,EG,Bir Tawil,5.830522690178133e-05,Africa,2022-08
,SU,Halaib Triangle,5.7011134502100694e-05,Africa,2022-08
Erit.,ER,Eritrea,5.385243766305902e-05,Africa,2022-08
Eth.,ET,Ethiopia,4.525471890787083e-05,Africa,2022-08
Dji.,DJ,Djibouti,5.192307918719252e-05,Africa,2022-08
Som.,SO,Somalia,4.365755759620689e-05,Africa,2022-08
S. Sudan,OD,South Sudan,4.440913549116399e-05,Africa,2022-08
,UU,Abyei Area,4.659695631564499e-05,Africa,2022-08
,KE,Kenya,4.510377166783982e-05,Africa,2022-08
Ug.,UG,Uganda,4.618352659201132e-05,Africa,2022-08
Tanz.,TZ,Tanzania,5.950224150471976e-05,Africa,2022-08
Moz.,MZ,Mozambique,6.606587261615026e-05,Africa,2022-08
Como.,CN,Comoros,5.0128748423067395e-05,Africa,2022-08
Madag.,MA,Madagascar,5.648493000103015e-05,Africa,2022-08
C. Ver.,CV,Cabo Verde,4.812747686546925e-05,Africa,2022-08
W. Sah.,WI,Western Sahara,5.5592317725003065e-05,Africa,2022-08
Maur.,MR,Mauritania,5.497539431985202e-05,Africa,2022-08
Mor.,MO,Morocco,6.459467017223886e-05,Africa,2022-08
Sp.,SP,Spain (Canary Is),6.090544363120252e-05,Africa,2022-08
Port.,PO,Portugal (Madeira Is),6.496128498745752e-05,Africa,2022-08
Sp.,SP,Spain (Africa),8.775877662621804e-05,Africa,2022-08
Alg.,AG,Algeria,6.186368067653617e-05,Africa,2022-08
,ML,Mali,5.4903736692167893e-05,Africa,2022-08
Burk.,UV,Burkina Faso,5.1233930554850145e-05,Africa,2022-08
,TO,Togo,4.846718487959555e-05,Africa,2022-08
,GH,Ghana,4.7468955315097916e-05,Africa,2022-08
C. d Iv.,IV,Cote d'Ivoire,4.5242842445649067e-05,Africa,2022-08
Gui.,GV,Guinea,4.586311607758147e-05,Africa,2022-08
Sen.,SG,Senegal,5.140786419902776e-05,Africa,2022-08
Gam.,GA,"Gambia, The",4.8548713483005204e-05,Africa,2022-08
Gui.-Bis.,PU,Guinea-Bissau,4.5244948824161576e-05,Africa,2022-08
S. Leo.,SL,Sierra Leone,4.4401227479254946e-05,Africa,2022-08
Liber.,LI,Liberia,4.3527819340642654e-05,Africa,2022-08
,BN,Benin,4.851674819759846e-05,Africa,2022-08
Nig.,NI,Nigeria,5.1597681765239824e-05,Africa,2022-08
Camer.,CM,Cameroon,4.6808689018519e-05,Africa,2022-08
Equa. Gui.,EK,Equatorial Guinea,5.0179300260033005e-05,Africa,2022-08
S. To. & Prin.,TP,Sao Tome & Principe,5.103963891165171e-05,Africa,2022-08
,GB,Gabon,5.4829235639856965e-05,Africa,2022-08
Rep. of the Congo,CF,Rep of the Congo,6.181599845948473e-05,Africa,2022-08
Cen. Afr. Rep.,CT,Central African Rep,4.412887319352058e-05,Africa,2022-08
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,7.037350511206902e-05,Africa,2022-08
,CD,Chad,5.128954539813634e-05,Africa,2022-09
Mal.,MI,Malawi,7.998986185342148e-05,Africa,2022-09
Zam.,ZA,Zambia,9.951183324074335e-05,Africa,2022-09
Zimb.,ZI,Zimbabwe,7.845832963907094e-05,Africa,2022-09
Bots.,BC,Botswana,7.114728515392937e-05,Africa,2022-09
Nam.,WA,Namibia,6.678231127677878e-05,Africa,2022-09
Ang.,AO,Angola,9.05339032182848e-05,Africa,2022-09
Buru.,BY,Burundi,5.243919850928203e-05,Africa,2022-09
Rw.,RW,Rwanda,4.747959294920395e-05,Africa,2022-09
S. Afr.,SF,South Africa,7.181303159047881e-05,Africa,2022-09
Leso.,LT,Lesotho,6.45804037221037e-05,Africa,2022-09
Swaz.,WZ,Swaziland,8.780505434403882e-05,Africa,2022-09
May.,MF,Mayotte,5.391713715660207e-05,Africa,2022-09
,NG,Niger,5.294803079718787e-05,Africa,2022-09
,SU,Sudan,5.1984205029817155e-05,Africa,2022-09
,LY,Libya,5.5923883432858754e-05,Africa,2022-09
,UU,Koualou Area,4.9954634761140375e-05,Africa,2022-09
Tun.,TS,Tunisia,6.375273357078448e-05,Africa,2022-09
,EG,Egypt,6.163929683705682e-05,Africa,2022-09
,EG,Bir Tawil,5.49322998966831e-05,Africa,2022-09
,SU,Halaib Triangle,5.439400972850305e-05,Africa,2022-09
Erit.,ER,Eritrea,5.061782353277387e-05,Africa,2022-09
Eth.,ET,Ethiopia,4.437069928165658e-05,Africa,2022-09
Dji.,DJ,Djibouti,4.925622025740691e-05,Africa,2022-09
Som.,SO,Somalia,4.32535440867834e-05,Africa,2022-09
S. Sudan,OD,South Sudan,4.366370533220453e-05,Africa,2022-09
,UU,Abyei Area,4.537017842322137e-05,Africa,2022-09
,KE,Kenya,4.449889987858882e-05,Africa,2022-09
Ug.,UG,Uganda,4.3797949875799606e-05,Africa,2022-09
Tanz.,TZ,Tanzania,6.0660750658045995e-05,Africa,2022-09
Moz.,MZ,Mozambique,8.88527841041316e-05,Africa,2022-09
Como.,CN,Comoros,5.1992479555009045e-05,Africa,2022-09
Madag.,MA,Madagascar,6.227029082374903e-05,Africa,2022-09
C. Ver.,CV,Cabo Verde,4.7580497585405966e-05,Africa,2022-09
W. Sah.,WI,Western Sahara,5.188695688755516e-05,Africa,2022-09
Maur.,MR,Mauritania,5.140636025260783e-05,Africa,2022-09
Mor.,MO,Morocco,5.8616706613363656e-05,Africa,2022-09
Sp.,SP,Spain (Canary Is),5.795403913810614e-05,Africa,2022-09
Port.,PO,Portugal (Madeira Is),5.9626385281723674e-05,Africa,2022-09
Sp.,SP,Spain (Africa),7.900077173027399e-05,Africa,2022-09
Alg.,AG,Algeria,5.5430580643895184e-05,Africa,2022-09
,ML,Mali,5.206617637621501e-05,Africa,2022-09
Burk.,UV,Burkina Faso,5.027975728083362e-05,Africa,2022-09
,TO,Togo,4.689040764617924e-05,Africa,2022-09
,GH,Ghana,4.632669973326253e-05,Africa,2022-09
C. d Iv.,IV,Cote d'Ivoire,4.505790380829165e-05,Africa,2022-09
Gui.,GV,Guinea,4.558886302456525e-05,Africa,2022-09
Sen.,SG,Senegal,5.1270609671212456e-05,Africa,2022-09
Gam.,GA,"Gambia, The",5.0148908887888686e-05,Africa,2022-09
Gui.-Bis.,PU,Guinea-Bissau,4.722379922956493e-05,Africa,2022-09
S. Leo.,SL,Sierra Leone,4.416787668280564e-05,Africa,2022-09
Liber.,LI,Liberia,4.281930114606268e-05,Africa,2022-09
,BN,Benin,4.8291462294030695e-05,Africa,2022-09
Nig.,NI,Nigeria,5.142925032445773e-05,Africa,2022-09
Camer.,CM,Cameroon,4.506707245852487e-05,Africa,2022-09
Equa. Gui.,EK,Equatorial Guinea,4.4922845349404356e-05,Africa,2022-09
S. To. & Prin.,TP,Sao Tome & Principe,4.6042797801306366e-05,Africa,2022-09
,GB,Gabon,4.9174900719570734e-05,Africa,2022-09
Rep. of the Congo,CF,Rep of the Congo,5.427336237787004e-05,Africa,2022-09
Cen. Afr. Rep.,CT,Central African Rep,4.383191636849134e-05,Africa,2022-09
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,6.069879739908049e-05,Africa,2022-09
,CD,Chad,5.014619448682119e-05,Africa,2022-10
Mal.,MI,Malawi,7.952616156925195e-05,Africa,2022-10
Zam.,ZA,Zambia,8.530963046675672e-05,Africa,2022-10
Zimb.,ZI,Zimbabwe,7.937702936280355e-05,Africa,2022-10
Bots.,BC,Botswana,7.69666584308129e-05,Africa,2022-10
Nam.,WA,Namibia,6.91860595020775e-05,Africa,2022-10
Ang.,AO,Angola,6.761235678373742e-05,Africa,2022-10
Buru.,BY,Burundi,5.4280789816959416e-05,Africa,2022-10
Rw.,RW,Rwanda,4.976948330575012e-05,Africa,2022-10
S. Afr.,SF,South Africa,7.377208468720173e-05,Africa,2022-10
Leso.,LT,Lesotho,6.380713015377165e-05,Africa,2022-10
Swaz.,WZ,Swaziland,8.424843848573242e-05,Africa,2022-10
May.,MF,Mayotte,5.473812225860462e-05,Africa,2022-10
,NG,Niger,4.8899086940673045e-05,Africa,2022-10
,SU,Sudan,5.135227885903078e-05,Africa,2022-10
,LY,Libya,5.24026476534628e-05,Africa,2022-10
,UU,Koualou Area,4.842697549383384e-05,Africa,2022-10
Tun.,TS,Tunisia,5.983685752359004e-05,Africa,2022-10
,EG,Egypt,5.909856362884372e-05,Africa,2022-10
,EG,Bir Tawil,5.183231998570227e-05,Africa,2022-10
,SU,Halaib Triangle,5.109911136344364e-05,Africa,2022-10
Erit.,ER,Eritrea,5.020721897493963e-05,Africa,2022-10
Eth.,ET,Ethiopia,4.456503649236245e-05,Africa,2022-10
Dji.,DJ,Djibouti,4.880457017899863e-05,Africa,2022-10
Som.,SO,Somalia,4.3110787163996446e-05,Africa,2022-10
S. Sudan,OD,South Sudan,4.708204338546558e-05,Africa,2022-10
,UU,Abyei Area,5.170142682574051e-05,Africa,2022-10
,KE,Kenya,4.655829031253553e-05,Africa,2022-10
Ug.,UG,Uganda,4.69456713874887e-05,Africa,2022-10
Tanz.,TZ,Tanzania,6.234730352970844e-05,Africa,2022-10
Moz.,MZ,Mozambique,8.483976354909459e-05,Africa,2022-10
Como.,CN,Comoros,5.399264332270025e-05,Africa,2022-10
Madag.,MA,Madagascar,6.750421424907264e-05,Africa,2022-10
C. Ver.,CV,Cabo Verde,4.639451565917401e-05,Africa,2022-10
W. Sah.,WI,Western Sahara,4.878529048963769e-05,Africa,2022-10
Maur.,MR,Mauritania,4.839257711706651e-05,Africa,2022-10
Mor.,MO,Morocco,5.586209116371533e-05,Africa,2022-10
Sp.,SP,Spain (Canary Is),5.749284280061587e-05,Africa,2022-10
Port.,PO,Portugal (Madeira Is),5.513686254186535e-05,Africa,2022-10
Sp.,SP,Spain (Africa),8.392863650034378e-05,Africa,2022-10
Alg.,AG,Algeria,5.272416252070163e-05,Africa,2022-10
,ML,Mali,5.042678277410292e-05,Africa,2022-10
Burk.,UV,Burkina Faso,5.1381702225272344e-05,Africa,2022-10
,TO,Togo,4.85688583830634e-05,Africa,2022-10
,GH,Ghana,4.766219563795538e-05,Africa,2022-10
C. d Iv.,IV,Cote d'Ivoire,4.5360235916112166e-05,Africa,2022-10
Gui.,GV,Guinea,4.693468403147076e-05,Africa,2022-10
Sen.,SG,Senegal,5.682505227926248e-05,Africa,2022-10
Gam.,GA,"Gambia, The",5.39433913306739e-05,Africa,2022-10
Gui.-Bis.,PU,Guinea-Bissau,5.05444010600544e-05,Africa,2022-10
S. Leo.,SL,Sierra Leone,4.481074094962219e-05,Africa,2022-10
Liber.,LI,Liberia,4.3084606657823e-05,Africa,2022-10
,BN,Benin,5.017988339515137e-05,Africa,2022-10
Nig.,NI,Nigeria,5.3178082221100484e-05,Africa,2022-10
Camer.,CM,Cameroon,4.507152904403879e-05,Africa,2022-10
Equa. Gui.,EK,Equatorial Guinea,4.2134652207960585e-05,Africa,2022-10
S. To. & Prin.,TP,Sao Tome & Principe,4.2099480204435404e-05,Africa,2022-10
,GB,Gabon,4.628637542906575e-05,Africa,2022-10
Rep. of the Congo,CF,Rep of the Congo,4.8642808222396296e-05,Africa,2022-10
Cen. Afr. Rep.,CT,Central African Rep,4.575997065660575e-05,Africa,2022-10
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,5.432568310599563e-05,Africa,2022-10
,CD,Chad,5.161838407529137e-05,Africa,2022-11
Mal.,MI,Malawi,5.975145558090756e-05,Africa,2022-11
Zam.,ZA,Zambia,5.374949315885957e-05,Africa,2022-11
Zimb.,ZI,Zimbabwe,5.7471840914956875e-05,Africa,2022-11
Bots.,BC,Botswana,6.042282264777037e-05,Africa,2022-11
Nam.,WA,Namibia,5.8993871979736256e-05,Africa,2022-11
Ang.,AO,Angola,5.1498034533151404e-05,Africa,2022-11
Buru.,BY,Burundi,4.53309511868145e-05,Africa,2022-11
Rw.,RW,Rwanda,4.4371516956190846e-05,Africa,2022-11
S. Afr.,SF,South Africa,6.428925394433425e-05,Africa,2022-11
Leso.,LT,Lesotho,5.913229609648573e-05,Africa,2022-11
Swaz.,WZ,Swaziland,7.165165966792025e-05,Africa,2022-11
May.,MF,Mayotte,5.5491001947522684e-05,Africa,2022-11
,NG,Niger,4.655151399433256e-05,Africa,2022-11
,SU,Sudan,5.0619094660431116e-05,Africa,2022-11
,LY,Libya,4.8266111223560765e-05,Africa,2022-11
,UU,Koualou Area,7.464394526904343e-05,Africa,2022-11
Tun.,TS,Tunisia,5.577589685942436e-05,Africa,2022-11
,EG,Egypt,5.691305134266529e-05,Africa,2022-11
,EG,Bir Tawil,4.8338224916775204e-05,Africa,2022-11
,SU,Halaib Triangle,4.777395802871488e-05,Africa,2022-11
Erit.,ER,Eritrea,4.882824081844843e-05,Africa,2022-11
Eth.,ET,Ethiopia,4.550996804183368e-05,Africa,2022-11
Dji.,DJ,Djibouti,4.726210290168182e-05,Africa,2022-11
Som.,SO,Somalia,4.223090499247965e-05,Africa,2022-11
S. Sudan,OD,South Sudan,5.5968492599653623e-05,Africa,2022-11
,UU,Abyei Area,6.298930575735776e-05,Africa,2022-11
,KE,Kenya,4.475578442405703e-05,Africa,2022-11
Ug.,UG,Uganda,4.541407401551197e-05,Africa,2022-11
Tanz.,TZ,Tanzania,5.2726348068761737e-05,Africa,2022-11
Moz.,MZ,Mozambique,6.110479449821626e-05,Africa,2022-11
Como.,CN,Comoros,5.330182137217569e-05,Africa,2022-11
Madag.,MA,Madagascar,6.241035303202873e-05,Africa,2022-11
C. Ver.,CV,Cabo Verde,4.785143417468006e-05,Africa,2022-11
W. Sah.,WI,Western Sahara,4.8114933276477896e-05,Africa,2022-11
Maur.,MR,Mauritania,4.7691466542382365e-05,Africa,2022-11
Mor.,MO,Morocco,5.293673995616808e-05,Africa,2022-11
Sp.,SP,Spain (Canary Is),5.6416761545893685e-05,Africa,2022-11
Port.,PO,Portugal (Madeira Is),5.870289210319297e-05,Africa,2022-11
Sp.,SP,Spain (Africa),9.256909459554944e-05,Africa,2022-11
Alg.,AG,Algeria,4.989107402104542e-05,Africa,2022-11
,ML,Mali,4.9449858714725934e-05,Africa,2022-11
Burk.,UV,Burkina Faso,5.5957380764161194e-05,Africa,2022-11
,TO,Togo,5.459610556348118e-05,Africa,2022-11
,GH,Ghana,5.542840899794788e-05,Africa,2022-11
C. d Iv.,IV,Cote d'Ivoire,4.8596822428036955e-05,Africa,2022-11
Gui.,GV,Guinea,5.5157085694064286e-05,Africa,2022-11
Sen.,SG,Senegal,6.646569012878133e-05,Africa,2022-11
Gam.,GA,"Gambia, The",6.219814511056605e-05,Africa,2022-11
Gui.-Bis.,PU,Guinea-Bissau,5.6728906242735094e-05,Africa,2022-11
S. Leo.,SL,Sierra Leone,4.692784879517759e-05,Africa,2022-11
Liber.,LI,Liberia,4.3702589589132456e-05,Africa,2022-11
,BN,Benin,5.647240463209652e-05,Africa,2022-11
Nig.,NI,Nigeria,5.691152224058588e-05,Africa,2022-11
Camer.,CM,Cameroon,5.145009519472433e-05,Africa,2022-11
Equa. Gui.,EK,Equatorial Guinea,4.365280491385886e-05,Africa,2022-11
S. To. & Prin.,TP,Sao Tome & Principe,4.248418704009706e-05,Africa,2022-11
,GB,Gabon,4.3683005572024045e-05,Africa,2022-11
Rep. of the Congo,CF,Rep of the Congo,4.4693936023608856e-05,Africa,2022-11
Cen. Afr. Rep.,CT,Central African Rep,5.74062915024188e-05,Africa,2022-11
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,4.520211941451153e-05,Africa,2022-11
,CD,Chad,5.234504724849601e-05,Africa,2022-12
Mal.,MI,Malawi,4.469802670025699e-05,Africa,2022-12
Zam.,ZA,Zambia,4.428177987046911e-05,Africa,2022-12
Zimb.,ZI,Zimbabwe,5.0954552196467236e-05,Africa,2022-12
Bots.,BC,Botswana,5.412164988057256e-05,Africa,2022-12
Nam.,WA,Namibia,5.432650282137078e-05,Africa,2022-12
Ang.,AO,Angola,4.507657601811029e-05,Africa,2022-12
Buru.,BY,Burundi,4.080725186855983e-05,Africa,2022-12
Rw.,RW,Rwanda,4.117182418813024e-05,Africa,2022-12
S. Afr.,SF,South Africa,6.11946819759513e-05,Africa,2022-12
Leso.,LT,Lesotho,5.7344730945694324e-05,Africa,2022-12
Swaz.,WZ,Swaziland,6.126581379653407e-05,Africa,2022-12
May.,MF,Mayotte,4.438959749029e-05,Africa,2022-12
,NG,Niger,4.5386441683418866e-05,Africa,2022-12
,SU,Sudan,5.0478597465283756e-05,Africa,2022-12
,LY,Libya,4.721166650324351e-05,Africa,2022-12
,UU,Koualou Area,8.294646940095864e-05,Africa,2022-12
Tun.,TS,Tunisia,5.581460187067717e-05,Africa,2022-12
,EG,Egypt,5.816276252854635e-05,Africa,2022-12
,EG,Bir Tawil,4.894830618202626e-05,Africa,2022-12
,SU,Halaib Triangle,4.897094242930002e-05,Africa,2022-12
Erit.,ER,Eritrea,4.9989000832700864e-05,Africa,2022-12
Eth.,ET,Ethiopia,4.71477634939309e-05,Africa,2022-12
Dji.,DJ,Djibouti,4.742357428978352e-05,Africa,2022-12
Som.,SO,Somalia,4.088505845346027e-05,Africa,2022-12
S. Sudan,OD,South Sudan,7.598285118043618e-05,Africa,2022-12
,UU,Abyei Area,5.84957730674081e-05,Africa,2022-12
